model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_0_0	0.0028274599659841365	0.0034403440344034407	0.0016328324714825445	0.0337033703370337	0.0032629493108040962	0.0008891402488932142	0.009124285444417455	1192.0	0.04197481813987565	0.003228027959170058	0.0165257028555168
