model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_40_0	0.013828989919841562	0.010937093709370937	0.013410875001023071	0.20992099209920992	0.013225915575101986	0.00775278152823551	0.0484441345259739	1355.0	0.15744509826141254	0.012028186287243198	0.0185519274513547
