model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_80_0	0.015333347865333392	0.01533153315331533	0.007683186071134161	0.1278127812781278	0.018407816972173408	0.004683186052656842	0.04990225212997491	856.0	0.21928490794665828	0.016740795610801454	0.010557102614973002
