model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_80_0	0.015989897208441885	0.012241224122412242	0.015234725701993416	0.22642264226422643	0.015445981877073701	0.009001174136312538	0.05596004352813143	1389.0	0.180350246482584	0.013787302891336955	0.018152490930479104
