model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_40_0	0.01405549610932216	0.014861486148614864	0.0036902636856412175	0.06890689068906891	0.017255392205887257	0.0024279136180026424	0.036867020035336866	589.0	0.20721495468022985	0.01578862634910943	0.007263882948616129
