model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_60_0	0.015298192722592769	0.011893189318931893	0.01470987688873757	0.22442244224422442	0.014779855380749166	0.008612594157273933	0.053765111740602646	1325.0	0.1732969429488522	0.013264383154476306	0.018290777313522577
