model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_80_0	0.016602804615988308	0.0176017601760176	0.004410744257196515	0.07930793079307931	0.02061039437277061	0.0029311322069417636	0.04350101676834349	578.0	0.24650460415100622	0.018807828675531588	0.0069929071926840836
