model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cf_100_5	0.1570470483524368	0.1099029902990299	0.13317199210743355	0.8805880588058805	0.15593831455182794	0.08483042428388975	0.4122191758710946	7022.0	1.402528950277828	0.11979435494903201	0.14118528641650396
