model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cf_100_13	0.2327235532668007	0.23560356035603564	0.05794092899880839	0.648064806480648	0.2767303397006367	0.03871477051849933	0.4466146614661466	2045.0	2.5280391521152663	0.21932271756829935	0.038203773653355255
