model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cf_20	0.21307271312221493	0.21712171217121712	0.05330793339546919	0.6167616761676168	0.25280861419475276	0.035436968405227136	0.4139363936393639	1882.0	2.287139125418824	0.19937672005946144	0.032260841035786525
