model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cf_100_43	0.20124457206786753	0.13963796379637963	0.16853393260492652	0.9145914591459146	0.19982755440801178	0.10784612430340755	0.490470823074151	2563.0	1.705591224180645	0.149158948349293	0.04112398581899135
