model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cf_100_13	0.2230473013518008	0.09531753175317534	0.2290549382492925	0.9646964696469646	0.14879358281493896	0.14952493052229682	0.4741251948877309	6562.0	1.2794691853228832	0.11005650169381474	0.11485230332526575
