model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cf_100_11	0.22642233589363644	0.2299229922992299	0.05651126714848143	0.6385638563856386	0.26855852251891854	0.03769650616905595	0.43601026769343604	2226.0	2.473696465641602	0.21419135907503997	0.0421080697854217
