model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cf_40	0.19838874800024886	0.18609860986098611	0.09090349060357347	0.7753775377537754	0.2353169086749945	0.057971335429729896	0.4528128606511444	2657.0	2.106531186622478	0.18289317571736916	0.045125247365981114
