model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cf_100_7	0.16954052063938263	0.1178917891789179	0.14267611312978443	0.890989098909891	0.16911965945943075	0.09192994855087537	0.43611911554062566	6253.0	1.5005607381555677	0.1286634554867092	0.11609578670514409
