model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cf_100_27	0.2000362943313421	0.13835783578357838	0.16722847825574644	0.9121912191219121	0.19860569003238263	0.10722656057785182	0.49000552258507085	3235.0	1.7121600229624296	0.1489646907463715	0.051941267186079276
