model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_reduced_cb_0_100	0.002161925110116502	0.00204020402040204	0.0024024739966732544	0.0499049904990499	0.0020194417414911435	0.0012207192504940867	0.00790644233832428	1736.0	0.025797409225383677	0.001998226292295662	0.025519726703285395
