model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_reduced_cb_100_0	0.0017662128122129252	0.002380238023802381	0.0011334468991871256	0.023702370237023703	0.0019408885332977742	0.0005656900250595694	0.00541935145895542	864.0	0.025821115468668162	0.0020611940210277747	0.009808517297958397
