model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_reduced_cb_50_50	0.0031713394254655456	0.002972297229722972	0.003502559462903711	0.071007100710071	0.0030352374875822954	0.001894496236442884	0.010812798867906674	1297.0	0.03576554681814165	0.0028770829594291425	0.018147351181347138
