model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_reduced_cb_25_75	0.0024102826980925253	0.003000300030003	0.0007425645709577568	0.015001500150015001	0.0027002700270027007	0.00042606746084234353	0.006198953228656198	593.0	0.03502487966219468	0.0027711496654594784	0.007226152575113831
