model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_100_0	0.015783472330924732	0.01567156715671567	0.00787539613910992	0.13061306130613062	0.018874558090729708	0.004872861878033864	0.05081166846843414	878.0	0.22360143638696384	0.017088298107296333	0.010036830854013079
