model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_reduced_cb_50_50	0.0027031381625770307	0.00324032403240324	0.001546112212275698	0.0319031903190319	0.0029798773528146466	0.0008243070444526571	0.008476204763333477	807.0	0.03766312382463343	0.0030083604773464088	0.010443685399598501
