model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_100_0	0.017515492610849785	0.018721872187218724	0.004774196838073692	0.08430843084308431	0.021206120612061202	0.0031047851071927405	0.044816148281494814	602.0	0.2568199201691177	0.01963065775321643	0.006842666096316119
