model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_60_0	0.01587735302720851	0.016981698169816983	0.004204928595908121	0.0774077407740774	0.01951961862852952	0.002765093891248526	0.04144914491449145	576.0	0.23547216799461468	0.017960090830678652	0.007280837950687236
