model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_20_0	0.009970220887384662	0.010501050105010502	0.0051239591039654525	0.09160916091609161	0.011678104318368342	0.002971992079496087	0.03226739340600727	898.0	0.1419553166236483	0.01093377398740155	0.010971422517278118
