model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_reduced_cb_50_50	0.002501927041009977	0.003080308030803081	0.000746729173867094	0.0153015301530153	0.0028312831283128313	0.000442269833382674	0.006372303897056372	561.0	0.035846846499337164	0.0028582376106973495	0.006939578386319423
