model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_reduced_cb_25_75	0.002559275459115619	0.0030703070307030707	0.0014790362221042672	0.030403040304030404	0.0028505787086645176	0.0007982324641084395	0.008165340343558166	826.0	0.035726733260762325	0.0028603382254319496	0.01047030965509399
