model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_100_0	0.015955343257413733	0.011917191719171917	0.014845901061663917	0.21652165216521652	0.01557625323606171	0.009054087922117432	0.05612223974780226	1467.0	0.17875885995764307	0.013652123485517026	0.017656213117614117
