model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_0_0	0.0034517525658341376	0.0032563256325632566	0.003879670467877006	0.0772077207720772	0.0032824130740124234	0.0020484042762589144	0.011693870112031386	1776.0	0.04082884316711884	0.003147363448803541	0.02636899058593767
