model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_reduced_cb_0_100	0.0032774680519777294	0.00194019401940194	0.004657575121510559	0.0931093109310931	0.002032035912911417	0.002465094521417265	0.00912778962065939	2240.0	0.02620474957943483	0.0020282763620076867	0.036367328211804106
