model	nDCG	Precision	Recall	HR	MAP	MAR	MRR	ItemCoverage	EFD	EPC	Gini
predictions_cb_40_0	0.012831508988493823	0.012831283128312833	0.006340060220521903	0.1114111411141114	0.015364187212372033	0.0038591423512794364	0.04240574851135907	819.0	0.18323558744604823	0.013977102888525146	0.010672151094256122
